yearID,playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,ASG_Result,playerType
1987,mcgrifr01,107,295,58,73,16,0,20,43,3,2,60,104,4,1,0,0,3,NO,POS
1982,wilsomo01,159,639,90,178,25,9,5,55,58,16,32,102,4,2,1,3,5,NO,POS
2003,lathach01,4,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,NO,POS
1985,shephro01,38,35,7,4,2,0,0,1,3,0,2,12,0,0,0,0,1,NO,POS
2000,durazer01,67,196,35,52,11,0,8,33,1,0,34,43,2,1,0,2,3,NO,POS
1999,moutoly01,14,17,2,3,1,0,1,3,0,0,2,3,0,0,0,0,0,NO,POS
2009,nelsobr02,19,21,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,NO,POS
2013,turneju01,86,200,12,56,13,1,2,16,0,1,11,34,1,1,1,1,6,NO,POS
2016,deckeja01,19,52,1,8,1,0,0,1,1,0,4,14,0,0,0,1,1,NO,POS
1982,iviemi01,87,265,35,62,12,1,14,38,0,0,25,51,3,2,0,3,5,NO,POS
1977,putnapa01,11,26,3,8,4,0,0,3,0,1,1,4,1,0,0,0,1,NO,POS
2013,eatonad02,66,250,40,63,10,4,3,22,5,2,17,44,0,6,3,1,4,NO,POS
2002,huntebr02,98,201,32,54,16,3,3,20,5,0,16,39,0,2,1,0,3,NO,POS
1974,kellemi02,19,57,4,9,0,0,0,2,1,1,5,10,0,0,0,0,1,NO,POS
2012,scottlu01,96,314,35,72,22,1,14,55,5,0,21,80,3,5,0,4,9,NO,POS
2013,tracych01,92,129,6,26,4,0,4,11,0,2,7,25,0,0,0,0,2,NO,POS
2016,worthda01,16,39,4,7,2,0,0,1,0,0,1,6,0,0,0,0,1,NO,POS
2012,betanyu01,57,215,21,49,14,1,7,36,0,1,9,25,0,0,1,3,10,NO,POS
2004,michaja01,115,299,44,82,12,0,10,40,2,2,42,80,1,2,0,3,3,NO,POS
1997,mieskma01,84,253,39,63,15,3,5,21,1,0,19,50,2,0,0,1,12,NO,POS
2017,baderha01,32,85,10,20,3,0,3,10,2,1,5,24,1,1,0,1,1,NO,POS
2007,coatsbu01,20,34,2,7,4,0,0,2,0,0,3,15,0,0,0,1,1,NO,POS
1999,maynebr01,117,322,39,97,32,0,2,39,2,2,43,65,5,5,1,3,16,NO,POS
2001,molinjo01,15,37,8,10,3,0,2,4,0,0,3,8,0,0,2,0,2,NO,POS
2008,petitgr01,14,23,4,8,2,0,0,0,0,0,2,9,0,0,0,0,0,NO,POS
2009,casilal01,80,228,25,46,7,3,0,17,11,0,22,36,0,3,2,1,6,NO,POS
1990,morriha02,107,309,50,105,22,3,7,36,9,3,21,32,4,1,3,2,12,NO,POS
1983,johnsra04,86,144,22,36,3,0,1,17,1,3,20,27,3,1,4,0,4,NO,POS
1989,rominke01,92,274,30,75,13,0,1,23,1,1,21,53,1,2,3,3,11,NO,POS
2005,weeksri01,96,360,56,86,13,2,13,42,15,2,40,96,2,11,2,1,11,NO,POS
2008,woodbr01,55,150,12,30,4,0,5,13,4,0,4,43,0,1,1,1,3,NO,POS
1998,benjami01,124,349,46,95,23,0,4,39,3,0,15,73,1,6,13,2,11,NO,POS
2006,borchjo01,114,239,33,55,7,1,10,28,0,3,28,69,3,3,0,0,5,NO,POS
1988,lakest01,36,54,5,15,3,0,1,4,0,0,3,15,0,2,0,0,0,NO,POS
2014,izturma01,11,35,3,10,1,0,0,1,1,0,2,4,0,0,1,0,0,NO,POS
1987,washiro01,26,79,7,16,3,1,1,6,0,1,1,15,0,0,1,0,2,NO,POS
1982,doranbi02,26,97,11,27,3,0,0,6,5,0,4,11,0,0,0,1,0,NO,POS
2012,martest01,47,167,18,43,3,6,5,17,12,5,8,50,0,3,2,2,5,NO,POS
2000,piattad01,60,157,24,47,5,5,5,23,0,1,23,44,0,1,1,0,1,NO,POS
2003,reyesre01,53,116,13,30,7,1,2,7,2,1,5,19,0,0,1,1,3,NO,POS
2003,butlebr02,37,90,13,19,3,1,1,4,1,0,7,13,2,1,1,0,2,NO,POS
1975,downibr01,138,420,58,101,12,1,7,41,13,4,76,75,5,3,11,6,12,NO,POS
1987,tollewa01,121,349,48,77,4,0,1,22,5,3,43,72,0,0,6,0,3,NO,POS
1987,jamesch02,115,358,48,105,20,6,17,54,3,1,27,67,0,2,1,3,4,NO,POS
2001,kiescbr01,35,42,5,10,2,1,3,9,0,0,3,13,0,0,0,0,1,NO,POS
1992,wallide01,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1983,cartejo01,23,51,6,9,1,1,0,1,1,0,0,21,0,0,1,0,1,NO,POS
2007,floreje02,79,180,21,44,9,0,4,25,0,1,14,48,0,3,0,0,5,NO,POS
1993,hanseda01,84,105,13,38,3,0,4,30,0,1,21,13,3,0,0,1,0,NO,POS
1995,newsowa01,84,157,34,41,2,2,5,15,2,1,39,45,0,1,0,0,3,NO,POS
1983,bonilju01,152,556,55,132,17,4,4,45,3,0,50,40,11,3,3,5,19,NO,POS
1993,parksde01,7,20,3,4,0,0,0,1,0,0,1,2,0,0,0,0,0,NO,POS
1998,walbema01,108,338,41,87,15,2,6,46,1,1,30,68,0,2,5,5,9,NO,POS
1990,coninje01,9,20,3,5,2,0,0,2,0,0,2,5,0,0,0,0,1,NO,POS
1986,mitchke01,108,328,51,91,22,2,12,43,3,3,33,61,0,1,1,1,6,NO,POS
1993,scarsst01,44,103,16,26,9,0,2,15,0,1,4,32,0,0,4,1,0,NO,POS
2007,diazma02,135,358,44,121,21,0,12,45,4,0,16,63,3,4,1,5,8,NO,POS
2015,gillaco01,75,237,14,54,15,2,4,24,0,1,13,47,2,1,0,2,2,NO,POS
1980,officro01,116,292,36,78,13,4,6,30,3,3,36,39,1,0,3,4,5,NO,POS
2008,rohliry01,21,32,2,3,1,1,0,2,0,1,1,8,0,0,0,0,2,NO,POS
1985,shelbjo01,69,205,28,58,6,2,7,27,5,1,7,44,0,0,2,0,4,NO,POS
1981,bonneba01,66,227,21,50,7,4,4,28,4,3,12,25,0,1,3,0,8,NO,POS
1974,maddoga01,135,538,74,153,31,3,8,50,21,9,29,64,3,3,0,4,9,NO,POS
1993,webstle01,49,106,14,21,2,0,1,8,1,0,11,8,1,0,0,0,1,NO,POS
1993,ariasal01,96,249,27,67,5,1,2,20,1,1,27,18,0,3,1,3,5,NO,POS
1973,jeterjo01,89,300,38,72,14,4,7,26,4,3,9,74,0,0,1,3,5,NO,POS
1984,aguaylu01,58,72,15,20,4,0,3,11,0,0,8,16,2,0,0,0,1,NO,POS
1984,dybzije01,94,132,17,31,5,1,1,10,7,2,13,12,0,2,4,1,3,NO,POS
2000,garcije01,14,17,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,NO,POS
1999,hughebo01,48,101,10,26,2,0,3,8,0,0,5,28,0,0,0,0,3,NO,POS
1992,salmoti01,23,79,8,14,1,0,2,6,1,1,11,23,1,1,0,1,1,NO,POS
1974,heintto01,38,74,10,17,4,0,1,6,0,0,9,14,0,0,0,0,0,NO,POS
1978,loisal01,3,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1993,naehrti01,39,127,14,42,10,0,1,17,1,0,10,26,0,0,3,1,3,NO,POS
2010,quinlro01,23,33,4,4,2,0,0,2,2,0,2,6,0,0,1,0,0,NO,POS
1991,incavpe01,97,337,38,72,12,1,11,38,1,3,36,92,0,1,1,2,6,NO,POS
1996,leshebr01,26,82,11,19,3,0,5,16,0,0,5,17,0,1,1,1,2,NO,POS
1984,littlbr01,85,266,31,65,11,1,0,9,2,3,34,19,0,1,8,0,3,NO,POS
2001,kreutch01,73,191,21,41,11,1,6,17,0,0,41,52,2,1,0,1,5,NO,POS
2015,parrage01,155,547,83,159,36,5,14,51,14,4,28,92,3,5,4,5,8,NO,POS
1982,rodried02,3,9,2,3,0,0,0,1,0,0,1,1,0,0,0,0,0,NO,POS
1978,thomaga01,102,270,37,63,8,2,8,36,4,3,28,66,2,0,2,1,3,NO,POS
2014,wilsojo03,24,67,7,16,4,0,0,8,1,0,2,14,0,1,2,0,3,NO,POS
1978,wilsowi02,127,198,43,43,8,2,0,16,46,12,16,33,0,2,5,2,2,NO,POS
2014,berryqu01,10,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NO,POS
1979,dyerdu01,28,74,4,18,6,0,1,8,0,0,9,17,4,0,0,0,1,NO,POS
1971,fostele01,9,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NO,POS
2005,cortefe01,8,13,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,NO,POS
1985,dilonmi01,78,130,18,26,0,3,0,7,17,6,10,19,0,0,0,1,4,NO,POS
2012,brownco01,19,25,4,5,2,0,1,3,0,0,1,9,0,0,1,0,0,NO,POS
1999,clapich01,36,56,6,13,1,2,0,2,1,0,9,12,0,1,0,0,1,NO,POS
2009,gloadro01,125,230,33,60,10,2,6,30,0,0,23,30,4,2,1,3,3,NO,POS
1998,martigr01,13,3,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,NO,POS
2015,lolliry01,5,12,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,NO,POS
1985,kunkeje01,2,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,NO,POS
2003,marreel01,41,107,10,24,4,2,2,20,0,1,7,18,0,0,0,2,0,NO,POS
2018,belljo02,148,501,74,131,31,4,12,62,2,5,77,104,2,0,0,5,12,NO,POS
1990,canseoz01,9,19,1,2,1,0,0,1,0,0,1,10,0,0,0,0,0,NO,POS
2010,cunniaa01,53,132,17,38,12,1,1,15,1,3,7,28,1,3,2,3,3,NO,POS
2004,hallbi03,126,390,43,93,20,3,9,53,12,6,20,119,1,1,2,2,4,NO,POS
1999,newhada01,32,43,7,6,1,0,2,6,2,1,1,11,0,0,0,0,0,NO,POS
1999,hinchaj01,76,205,26,44,4,1,7,24,6,2,11,41,0,2,9,1,4,NO,POS
1970,kenneje01,140,404,46,78,10,7,4,35,20,6,52,44,2,0,3,2,11,NO,POS
1980,kniceal01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
2012,lowrije01,97,340,43,83,18,0,16,42,2,0,43,65,0,2,0,2,3,NO,POS
1992,maksumi01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
2014,jonesga02,146,496,59,122,33,2,15,53,0,1,46,116,4,1,0,4,10,NO,POS
2004,delluda01,107,331,59,80,13,1,17,61,9,4,47,88,3,5,1,3,4,NO,POS
1985,yeagest01,53,121,4,25,4,1,0,9,0,1,7,24,2,0,1,2,3,NO,POS
2005,rivaslu01,59,136,21,35,3,1,1,12,4,0,9,17,0,2,0,1,2,NO,POS
1970,arciajo01,114,229,28,51,9,3,0,17,3,6,12,36,1,7,4,0,3,NO,POS
1977,baezjo01,91,305,39,79,14,1,1,17,6,1,19,20,1,1,8,0,6,NO,POS
2003,hartbo01,77,296,46,82,13,5,4,28,3,1,12,64,0,6,6,1,3,NO,POS
1993,kessike01,11,27,4,7,1,0,1,3,0,0,4,4,0,0,0,1,1,NO,POS
1992,mercehe01,9,5,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,NO,POS
1981,salazlu01,109,400,37,121,19,6,3,38,11,8,16,72,2,1,5,2,7,NO,POS
2014,brignre01,37,81,4,18,5,1,1,10,1,1,9,33,1,0,1,0,2,NO,POS
2012,quinthu01,43,138,7,32,12,0,1,19,0,1,4,28,0,1,0,1,1,NO,POS
1986,pasquda01,102,280,44,82,17,0,16,45,2,0,47,78,3,3,1,1,4,NO,POS
1976,shopato01,14,20,4,4,0,0,0,1,1,0,3,3,0,0,0,0,0,NO,POS
1995,spierbi01,63,72,5,15,2,1,0,11,0,1,12,15,1,0,1,2,0,NO,POS
1977,clinege01,101,239,27,70,12,2,3,41,1,2,25,25,2,1,1,3,7,NO,POS
1979,lentiji01,11,23,2,9,1,0,0,1,0,1,3,6,0,0,0,0,0,NO,POS
1987,krukjo01,138,447,72,140,14,2,20,91,18,10,73,93,15,0,3,4,6,NO,POS
2008,molinjo01,100,268,32,58,17,0,3,18,0,0,12,52,0,6,8,3,9,NO,POS
2015,petitgr01,20,42,7,7,3,0,0,5,0,0,3,16,1,0,1,1,0,NO,POS
2004,schnebr01,135,436,40,112,20,3,12,49,0,1,42,63,10,3,5,2,8,NO,POS
2011,allenbr01,52,175,23,35,9,2,6,18,3,0,18,68,3,1,0,1,0,NO,POS
1974,eganto01,43,94,4,11,0,0,0,4,1,0,8,40,0,1,6,0,3,NO,POS
2018,perezca02,28,70,1,10,2,0,1,3,1,0,2,21,0,1,2,0,4,NO,POS
1995,verasqu01,124,440,86,115,20,7,5,32,56,21,80,68,0,9,7,2,7,NO,POS
2010,patteco01,90,308,43,83,16,1,8,32,21,4,20,75,2,1,10,1,3,NO,POS
2009,lairdge01,135,413,49,93,23,2,4,33,5,0,40,68,0,10,10,4,11,NO,POS
1994,ortizlu01,7,18,3,3,2,0,0,6,0,0,1,5,0,0,1,3,0,NO,POS
1982,nymanch01,28,65,6,16,1,0,0,2,3,2,3,9,0,0,2,0,3,NO,POS
1992,greenga01,8,12,3,4,1,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1991,jeffere01,31,108,11,21,3,0,3,13,0,0,4,24,0,0,0,1,1,NO,POS
2007,kempma01,98,292,47,100,12,5,10,42,10,5,16,66,0,0,0,3,6,NO,POS
1982,dauerri01,158,558,75,156,24,2,8,57,0,1,50,34,1,1,11,6,15,NO,POS
1997,garcifr01,20,40,4,6,1,0,3,5,0,0,2,17,0,0,0,0,0,NO,POS
1980,gomezlu01,121,278,18,53,6,0,0,24,0,4,17,27,2,1,10,1,9,NO,POS
1983,huppeda01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
2016,suareeu01,159,565,78,140,25,2,21,70,11,5,51,155,0,8,0,3,10,NO,POS
1980,huttoto01,62,55,2,12,2,0,0,5,0,0,4,10,0,0,2,1,1,NO,POS
2008,mackoro01,38,53,7,7,1,0,1,4,0,0,8,17,0,1,0,1,1,NO,POS
2005,scottlu01,34,80,6,15,4,2,0,4,1,1,9,23,1,0,0,0,0,NO,POS
2006,tracych01,154,597,91,168,41,0,20,80,5,1,54,129,5,5,1,5,11,NO,POS
2002,colanmi01,20,23,2,4,1,0,0,0,0,0,1,2,0,1,1,0,0,NO,POS
1984,putnapa01,78,193,12,34,7,0,2,20,3,0,16,39,1,0,0,3,5,NO,POS
2011,ackledu01,90,333,39,91,16,7,6,36,6,0,40,79,1,0,0,3,3,NO,POS
2016,campber01,40,75,9,13,1,0,1,9,1,0,10,24,1,2,0,1,2,NO,POS
2008,gillaco01,8,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,NO,POS
2004,littlma01,11,20,0,4,0,0,0,2,0,0,0,7,0,2,0,1,0,NO,POS
2000,allench01,15,50,2,15,3,0,0,7,0,2,3,14,0,1,0,1,1,NO,POS
1977,tolanbo01,64,90,8,17,4,0,2,10,1,1,5,14,0,0,1,1,1,NO,POS
1992,bailema01,13,26,0,4,1,0,0,1,0,0,3,7,0,0,0,0,0,NO,POS
2001,nortogr01,117,225,30,60,13,2,13,40,1,0,19,65,2,0,0,2,6,NO,POS
1980,ramirra01,50,165,17,44,6,1,2,11,2,1,2,33,0,4,3,0,2,NO,POS
1975,unserde01,147,531,65,156,18,2,10,53,4,3,37,76,6,0,8,4,8,NO,POS
1975,andreki01,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1982,castima02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1983,flannti01,92,214,24,50,7,3,3,19,2,2,20,23,8,5,2,4,4,NO,POS
1971,metzgro01,150,562,64,132,14,11,0,26,15,6,44,50,4,4,5,2,5,NO,POS
2015,phamth01,52,153,28,41,7,5,5,18,2,0,19,41,1,0,0,1,1,NO,POS
1973,etchean01,54,152,16,39,9,1,2,23,1,1,12,21,1,2,1,1,7,NO,POS
2017,cervefr01,81,265,31,66,13,2,5,31,0,2,32,65,0,6,0,1,7,NO,POS
2010,francbe01,88,179,24,48,13,0,6,28,8,0,14,35,1,2,1,1,6,NO,POS
2002,hartja01,10,15,2,4,3,0,0,0,0,0,2,7,0,0,0,0,0,NO,POS
1977,nordbti01,39,83,11,16,0,1,0,2,2,0,11,15,0,0,2,1,3,NO,POS
2003,werthja01,26,48,7,10,4,0,2,10,1,0,3,22,0,0,0,0,0,NO,POS
2000,anderma02,41,162,10,37,8,1,1,15,2,2,12,22,0,0,0,0,5,NO,POS
1989,colesda01,146,535,54,135,21,3,10,59,5,4,27,61,1,6,2,3,13,NO,POS
1981,mccordo01,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NO,POS
1996,mitchke02,11,15,2,4,1,0,1,3,0,0,1,3,0,0,0,0,0,NO,POS
1973,ageeto01,109,266,38,59,8,3,11,22,3,5,21,68,1,1,0,0,12,NO,POS
1985,bailobo01,74,118,8,29,3,1,0,7,1,0,3,5,0,1,8,0,3,NO,POS
1997,gilkebe01,145,518,85,129,31,1,18,78,7,11,70,111,1,6,0,12,9,NO,POS
1998,incavpe01,20,30,0,3,1,0,0,2,0,0,2,10,0,0,0,0,1,NO,POS
2012,lunahe01,28,62,5,14,2,0,2,10,0,0,4,14,0,0,0,0,1,NO,POS
2006,tagucso01,134,316,46,84,19,1,2,31,11,3,32,48,1,2,9,2,9,NO,POS
2015,britoso01,18,33,5,10,3,1,0,1,1,0,1,7,0,0,0,0,0,NO,POS
1977,davanje01,9,8,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NO,POS
2017,flowety01,99,317,41,89,16,0,12,49,0,1,31,82,1,20,0,2,6,NO,POS
2011,greenty02,58,104,22,22,5,0,1,11,11,0,13,31,2,4,0,0,3,NO,POS
1984,earlsc01,14,35,3,4,0,1,0,1,1,0,0,9,0,0,2,0,0,NO,POS
1998,garcika01,113,333,39,74,10,8,9,43,5,4,18,78,1,0,0,3,6,NO,POS
2014,raburry01,74,195,18,39,7,0,4,22,0,0,13,51,1,1,0,3,8,NO,POS
1993,bordepa01,138,488,38,124,30,0,9,55,2,2,20,66,2,2,7,3,18,NO,POS
2010,kalisry01,53,163,26,41,11,1,4,24,10,1,12,38,0,1,2,1,5,NO,POS
1981,conceon01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1980,lansfca01,151,602,87,157,27,3,15,80,14,5,50,93,2,0,7,11,12,NO,POS
2013,adducji02,17,31,2,8,1,0,0,0,2,0,3,9,0,0,0,0,0,NO,POS
2018,perezro02,62,179,16,30,9,1,2,19,1,0,21,70,0,1,7,2,6,NO,POS
2003,wilsoto02,96,256,37,66,19,0,5,35,0,0,28,80,0,1,0,2,4,NO,POS
2016,beckhti01,64,198,25,49,12,5,5,16,2,1,14,67,0,1,2,0,3,NO,POS
1970,lahoujo01,17,49,6,12,1,0,2,5,0,0,7,6,1,0,0,0,1,NO,POS
1988,walkedu01,24,22,1,4,1,0,0,3,0,0,2,7,0,0,0,0,1,NO,POS
2001,barnejo01,9,21,1,1,0,0,0,0,0,0,1,3,0,1,0,0,0,NO,POS
1970,hahndo01,82,149,22,38,8,0,0,8,4,2,27,27,1,2,8,1,1,NO,POS
2001,jensema01,12,29,0,5,1,0,0,2,0,0,0,10,0,0,0,0,1,NO,POS
1991,redusga01,98,252,45,62,12,2,7,24,17,3,28,39,2,3,1,4,0,NO,POS
2006,custja01,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1990,jeltzst01,74,103,11,16,4,0,0,10,1,1,6,21,0,0,4,1,3,NO,POS
1974,ryanmi02,15,30,2,3,0,0,0,0,0,0,4,16,0,0,0,0,2,NO,POS
1972,bradfbu01,35,48,13,13,2,0,2,8,3,2,4,13,0,1,1,0,3,NO,POS
1999,martira03,61,144,21,38,6,0,5,19,1,2,14,17,0,0,6,1,2,NO,POS
2016,piscost01,153,582,86,159,35,3,22,85,7,5,51,133,0,12,1,2,14,NO,POS
2011,schnebr01,41,125,11,22,4,0,2,9,0,0,11,35,1,1,1,1,3,NO,POS
2005,bordepa01,39,117,12,23,5,0,1,7,0,0,4,22,1,1,2,1,4,NO,POS
2001,johnsma01,71,118,17,30,6,1,6,23,0,2,16,31,1,0,0,2,0,NO,POS
2007,ojedaau01,57,113,16,31,2,2,1,12,1,0,15,13,3,0,2,2,1,NO,POS
1995,plantph01,76,216,33,55,6,0,9,34,1,1,28,48,3,1,0,3,3,NO,POS
1986,fieldbr01,16,43,4,12,1,1,0,6,1,1,1,6,0,0,1,2,0,NO,POS
2017,anderti01,146,587,72,151,26,4,17,56,15,1,13,162,0,3,2,1,13,NO,POS
1993,pasquda01,78,176,22,36,10,1,5,20,2,2,26,51,1,0,1,3,3,NO,POS
2011,amarial01,23,52,2,8,3,1,0,5,0,0,2,8,0,0,1,1,1,NO,POS
1991,brosisc01,36,68,9,16,5,0,2,4,3,1,3,11,0,0,1,0,2,NO,POS
1971,davalvi01,99,295,48,84,14,6,1,33,10,2,11,31,1,2,1,3,4,NO,POS
1992,bradlsc01,7,6,1,2,0,0,0,1,0,0,2,1,0,0,0,0,0,NO,POS
2004,katama01,42,162,17,40,9,2,2,13,4,1,13,29,2,0,1,1,1,NO,POS
1997,delluda01,17,27,3,6,1,0,1,3,0,0,4,7,1,1,0,0,2,NO,POS
2000,obriech01,9,19,1,4,1,0,1,2,0,0,2,7,1,0,0,0,0,NO,POS
2009,katama01,40,50,2,10,1,0,0,5,1,0,0,5,0,1,0,1,3,NO,POS
1999,nunnajo01,10,14,4,4,1,0,0,1,0,0,0,6,0,0,0,0,0,NO,POS
1970,keougjo01,57,183,28,59,6,2,4,21,1,1,23,18,3,0,3,1,6,NO,POS
1970,aloufe01,154,575,70,156,25,3,8,55,10,5,32,31,6,1,4,6,13,NO,POS
1996,loretma01,73,154,20,43,3,0,1,13,2,1,14,15,0,0,2,0,7,NO,POS
2004,gomezch02,109,341,41,96,11,1,3,37,3,2,28,41,0,2,3,3,4,NO,POS
1987,hornsa01,46,158,31,44,7,0,14,34,0,1,17,55,0,2,0,0,5,NO,POS
1982,martije01,147,519,52,138,22,1,15,65,1,1,38,138,0,2,2,4,8,NO,POS
1996,hardtja01,19,57,3,11,5,0,0,6,0,0,2,12,0,1,0,0,1,NO,POS
2001,melhuad01,40,71,5,13,2,0,1,8,1,0,6,18,0,0,0,2,3,NO,POS
1994,milleor01,16,40,3,13,0,1,2,9,1,0,2,12,2,2,0,0,0,NO,POS
1982,lansfjo01,13,22,6,4,0,0,0,3,0,1,6,4,0,0,0,1,0,NO,POS
1971,paganjo01,57,158,16,38,1,0,5,15,0,0,16,25,2,1,0,2,4,NO,POS
1999,morame01,66,31,6,5,0,0,0,1,2,1,4,7,0,1,3,0,0,NO,POS
2015,paulsbe01,116,325,42,90,19,4,11,49,1,2,23,92,0,2,1,3,5,NO,POS
1978,stegmda01,8,14,3,4,2,0,1,3,0,0,1,2,0,0,1,1,1,NO,POS
1994,tavarje01,17,39,4,7,0,0,0,4,1,1,1,5,0,0,1,0,0,NO,POS
2011,barneda01,143,529,66,146,23,6,2,43,9,2,22,67,2,8,7,4,14,NO,POS
1986,rayjo01,155,579,67,174,33,0,7,78,6,9,58,47,10,3,1,7,21,NO,POS
2003,byrneer01,121,414,64,109,27,9,12,51,10,2,42,71,4,2,0,2,3,NO,POS
2004,brownad01,5,11,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1996,thompja02,13,49,4,11,4,0,2,6,0,0,1,14,0,0,0,1,0,NO,POS
1988,wynnema01,128,333,37,88,13,4,11,42,3,4,31,62,2,0,3,2,3,NO,POS
2017,lamarry01,3,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,NO,POS
1985,leachri01,16,35,2,7,0,1,0,1,0,0,3,9,1,0,0,0,0,NO,POS
1973,stennre01,128,466,45,113,18,3,10,55,2,3,16,63,3,0,4,5,8,NO,POS
1991,benjami01,54,106,12,13,3,0,2,8,3,0,7,26,2,2,3,2,1,NO,POS
1996,ariasge01,84,252,19,60,8,1,6,28,2,0,16,50,2,0,6,0,6,NO,POS
1994,noboaju01,19,42,3,13,1,1,0,6,1,0,2,5,0,0,0,0,0,NO,POS
1972,schneda02,37,123,7,23,3,2,3,10,0,1,10,26,2,1,0,0,2,NO,POS
2003,escobal01,28,99,16,27,2,0,5,14,1,0,7,33,1,1,0,1,0,NO,POS
2014,solerjo01,24,89,11,26,8,1,5,20,1,0,6,24,0,0,0,2,3,NO,POS
2018,blashja01,24,39,4,4,1,0,0,1,2,1,5,24,0,0,0,1,0,NO,POS
1971,chrisbr01,29,63,4,17,1,0,0,3,0,1,6,5,1,0,2,0,2,NO,POS
2014,jasojo01,99,307,42,81,18,3,9,40,2,0,28,60,1,7,0,2,5,NO,POS
1970,blairpa01,133,480,79,128,24,2,18,65,24,11,56,93,1,3,5,4,9,NO,POS
2015,dejesda01,112,288,27,67,9,2,5,30,3,2,21,52,1,6,0,2,5,NO,POS
1989,jennido01,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NO,POS
1974,mckinri01,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,POS
1975,alvaror01,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
2017,cecchga02,32,77,4,16,2,0,1,7,0,1,4,19,1,1,0,0,3,NO,POS
1998,cuylemi01,7,6,3,3,2,0,1,3,0,0,1,0,0,0,0,0,0,NO,POS
2018,murphto04,37,93,5,21,7,1,2,11,0,1,3,44,1,0,0,0,2,NO,POS
1977,morriji01,5,7,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,NO,POS
1996,kingje01,155,591,91,160,36,4,30,111,15,1,70,95,3,2,1,8,17,NO,POS
1981,suthele01,11,12,6,2,0,0,0,0,2,1,3,1,0,0,1,0,0,NO,POS
1983,driesda01,122,386,57,107,17,1,12,57,6,4,75,51,10,0,0,6,12,NO,POS
2005,mathije01,5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NO,POS
1979,samplbi01,128,325,60,95,21,2,5,35,8,6,37,28,1,2,10,3,6,NO,POS
2000,sexsori01,148,537,89,146,30,1,30,91,2,0,59,159,2,7,0,4,11,NO,POS
1998,carusmi01,133,523,81,160,17,6,5,55,22,6,14,38,0,7,8,3,8,NO,POS
1987,readyra01,124,350,69,108,26,6,12,54,7,3,67,44,2,3,2,1,7,NO,POS
2006,rossda01,90,247,37,63,15,1,21,52,0,0,37,75,7,3,4,5,4,NO,POS
2016,chiriro01,57,147,21,33,11,0,9,20,0,1,15,44,0,5,1,2,4,NO,POS
2012,derosma01,48,85,13,16,5,0,0,6,1,0,14,18,0,0,1,1,3,NO,POS
2017,fontano01,12,20,1,1,0,0,1,1,1,1,3,8,0,0,0,0,1,NO,POS
2002,lopezlu02,58,117,11,23,6,0,2,10,1,0,5,21,0,0,0,0,3,NO,POS
2015,saltaja01,79,200,26,45,15,0,9,24,0,0,23,69,0,2,1,1,5,NO,POS
1984,trevial01,85,272,36,66,16,0,3,28,5,2,16,29,1,1,5,1,4,NO,POS
1991,barnesk01,75,159,28,46,13,2,5,17,10,7,9,24,1,0,2,1,1,NO,POS
1987,bushra01,122,293,46,74,10,2,11,46,10,3,43,49,5,3,5,5,6,NO,POS
1983,faedole01,51,173,16,48,7,0,1,18,0,0,4,19,1,0,3,2,4,NO,POS
1988,roeniga01,49,114,11,26,5,0,1,7,0,0,8,15,0,0,0,0,4,NO,POS
1990,sinatma01,30,50,2,15,1,0,0,4,1,0,4,10,0,0,3,0,3,NO,POS
